trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units
10273650,Hazel Falls and Caves,Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.63832, 'lng': -78.31371}",14.1012,8529.502,311.8104,3,out and back,2,4.5,127,"['cave', 'dogs-leash', 'views', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10038874,Snead Farm Dickey Ridge Loop Trail,Shenandoah National Park,Front Royal,Virginia,United States,"{'lat': 38.87069, 'lng': -78.20444}",13.8734,5471.756,159.7152,1,loop,2,4,160,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10026460,Moormans River Overnight Loop via Appalachian Trail,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.12911, 'lng': -78.78466}",13.4344,27519.714,962.8632,5,loop,2,4.5,26,"['dogs-leash', 'forest', 'lake', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking']",i
10271482,Shenandoah National Park Loop,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.53952, 'lng': -78.34914}",13.198,39106.962,2181.7584,7,loop,2,5,31,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running']",i
10242610,Compton Peak Summit via Appalachian Trail,Shenandoah National Park,Bentonville,Virginia,United States,"{'lat': 38.82325, 'lng': -78.17043}",13.1616,3057.746,180.7464,3,out and back,1,4,101,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'walking']",i
10264711,North Fork Moormans River,Shenandoah National Park,Crozet,Virginia,United States,"{'lat': 38.13943, 'lng': -78.74966}",12.3286,1448.406,20.7264,1,out and back,2,4.5,94,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'mountain-biking', 'nature-trips', 'walking', 'cross-country-skiing', 'fly-fishing']",i
10033693,Lands Run Falls Trail,Shenandoah National Park,Front Royal,Virginia,United States,"{'lat': 38.83388, 'lng': -78.18577}",12.1713,9173.238,446.8368,1,out and back,,4,116,"['dogs-leash', 'forest', 'kids', 'views', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",i
10006073,Limberlost Trail,Shenandoah National Park,Luray,Virginia,United States,"{'lat': 38.57993, 'lng': -78.38128}",12.1264,2092.142,29.8704,1,loop,2,4,112,"['ada', 'dogs-no', 'forest', 'kids', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10018025,Mount Vernon Trail,Fort Hunt National Park,Mount Vernon,Virginia,United States,"{'lat': 38.7108, 'lng': -77.08579}",12.0866,29611.856,188.976,1,out and back,2,4,118,"['ada', 'dogs-leash', 'kids', 'paved', 'river', 'strollers', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'road-biking', 'trail-running', 'walking']",i
10111209,Beecher Ridge and Overall Run Loop via Appalachian Trail,Shenandoah National Park,Rileyville,Virginia,United States,"{'lat': 38.76133, 'lng': -78.2822}",12.0237,17702.74,867.7656,5,loop,2,4,52,"['dogs', 'forest', 'lake', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",i
10001091,Staunton River Trail to Bear Church Rock,Shenandoah National Park,Madison,Virginia,United States,"{'lat': 38.43715, 'lng': -78.36715}",11.723,11909.116,575.7672,3,out and back,2,4.5,71,"['dogs-leash', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']",['hiking'],i
10289947,Marys Rock via Pinnacle Picnic Grounds,Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.62462, 'lng': -78.34239}",11.6758,10621.644,423.9768,3,out and back,,4.5,90,"['dogs-leash', 'forest', 'views']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10033677,Loft Mountain Loop via Appalachian Trail,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.2629, 'lng': -78.66037}",11.6311,2896.812,148.7424,1,loop,2,4.5,37,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10111739,Mathews Arm Overall Run Trail,Shenandoah National Park,Rileyville,Virginia,United States,"{'lat': 38.76417, 'lng': -78.2936}",11.6122,14323.126,733.9584,5,loop,2,4,66,"['dogs-leash', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i
10006823,Cedar Run Falls Trail,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.55605, 'lng': -78.3867}",11.5554,9334.172,684.8856,5,out and back,,4.5,60,"['beach', 'dogs-leash', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'hiking']",i
10262155,Buck Ridge Trail To Mary's Rock Loop,Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.65829, 'lng': -78.28188}",11.4442,14162.192,787.908,3,loop,1,4.5,84,"['beach', 'dogs-leash', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running', 'walking']",i
10034759,Calvary and Chimney Rocks Trail,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.17774, 'lng': -78.76515}",11.1941,5149.888,257.8608,1,out and back,2,4,58,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers']",['hiking'],i
10041855,Appalachian Trail: Jones Run Trail to Pinefield Gap,Shenandoah National Park,Crozet,Virginia,United States,"{'lat': 38.24079, 'lng': -78.70995}",10.8794,11748.182,415.7472,1,loop,2,4.5,39,"['dogs-leash', 'kids', 'views']","['hiking', 'walking']",i
10264706,Mount Marshall Loop via Appalachian Trail,Shenandoah National Park,Huntly,Virginia,United States,"{'lat': 38.80233, 'lng': -78.17884}",10.8145,19151.146,647.7,5,loop,1,4,20,"['dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'cross-country-skiing']",i
10246039,"Laurel Prong, Rapidan Camp, Jones Mountain Trail via Appalachian Trail",Shenandoah National Park,Madison,Virginia,United States,"{'lat': 38.50018, 'lng': -78.44586}",10.6897,11587.248,412.6992,3,loop,2,4,70,"['dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",i
10030388,Hightop Peak Loop via Appalachian Trail,Shenandoah National Park,Elkton,Virginia,United States,"{'lat': 38.35641, 'lng': -78.54516}",10.3157,13679.39,723.9,3,loop,2,4,40,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10001304,Trayfoot Mountain Trail,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.19973, 'lng': -78.79442}",10.2528,15932.466,700.7352,3,loop,1,4,49,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10006943,Dickey Ridge Trail,Shenandoah National Park,Front Royal,Virginia,United States,"{'lat': 38.9062, 'lng': -78.19659}",10.2212,28968.12,1147.8768,3,out and back,1,4,71,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10277162,Hightop Peak Trail,Shenandoah National Park,Elkton,Virginia,United States,"{'lat': 38.34493, 'lng': -78.5532}",10.2028,4828.02,286.8168,3,out and back,2,4,80,"['forest', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
10003789,Robertson Mountain Trail Loop,Shenandoah National Park,Etlan,Virginia,United States,"{'lat': 38.57044, 'lng': -78.28618}",9.9612,14644.994,756.8184,5,loop,,4,44,"['dogs-leash', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']",['hiking'],i
10003497,Jeremy's Run Trail,Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.73849, 'lng': -78.3102}",9.9274,18829.278,750.7224,3,loop,3,4,46,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i
10270124,Cedar Run Trail to Hawksbill to White Oak Trail Loop,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.53977, 'lng': -78.34763}",9.8077,20116.75,1060.704,5,loop,2,4.5,20,"['dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i
10011512,Furnace Mountain Trail,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.25759, 'lng': -78.77182}",9.7247,12391.918,759.8664,3,out and back,2,4,47,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10006388,Crescent Rock via Appalachian Trail,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.55598, 'lng': -78.38683}",9.5159,1448.406,37.7952,3,out and back,2,4,34,"['dogs-leash', 'views']",['hiking'],i
10264253,Rapidan Camp Rapidan River via Millprong,Shenandoah National Park,Elkton,Virginia,United States,"{'lat': 38.51639, 'lng': -78.44008}",9.4955,9977.908,325.8312,3,out and back,2,4,45,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'walking']",i
10281571,Little Stony Man to Stony Man Loop via Appalachian Trail,Shenandoah National Park,Luray,Virginia,United States,"{'lat': 38.60573, 'lng': -78.36657}",9.4157,4988.954,253.8984,3,loop,,4.5,40,"['forest', 'views']","['hiking', 'nature-trips', 'trail-running', 'walking']",i
10026459,Calf Mountain Trail,Shenandoah National Park,Greenwood,Virginia,United States,"{'lat': 38.07332, 'lng': -78.793}",9.4092,4345.218,185.928,1,out and back,,4,65,"['dogs-leash', 'kids', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10016442,Millers Head Trail,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.59052, 'lng': -78.38379}",9.2533,2574.944,108.8136,1,out and back,,4,68,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10029300,Sugarloaf Loop via Appalachian Trail,Shenandoah National Park,Bentonville,Virginia,United States,"{'lat': 38.75135, 'lng': -78.28917}",9.1137,7242.03,278.892,1,loop,1,4,40,"['dogs', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10284134,Little Stony Man via Appalachian Trail,Shenandoah National Park,Luray,Virginia,United States,"{'lat': 38.60577, 'lng': -78.36654}",9.1132,1931.208,102.7176,3,out and back,,4.5,40,"['forest', 'views']","['hiking', 'nature-trips', 'trail-running', 'walking']",i
10271916,Skyline to Old Rag Mountain Loop,Shenandoah National Park,Luray,Virginia,United States,"{'lat': 38.58585, 'lng': -78.38254}",8.9665,24461.968,1391.7168,7,loop,3,5,9,"['dogs-no', 'forest', 'views', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i
10331293,Berry Hollow to Old Rag Mountain Trail,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.54871, 'lng': -78.33886}",8.888,8207.634,533.7048,3,out and back,,4.5,45,['forest'],"['birding', 'hiking', 'nature-trips', 'walking']",i
10234681,Fox Hollow Trail,Shenandoah National Park,Front Royal,Virginia,United States,"{'lat': 38.87183, 'lng': -78.20354}",8.8707,1931.208,67.9704,3,loop,2,4,62,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10365613,Cedar Run Trail to White Oak Fire Road Loop,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.55605, 'lng': -78.38677}",8.5759,11909.116,684.8856,3,loop,,4.5,52,"['forest', 'views']","['birding', 'hiking', 'nature-trips']",i
10272717,Compton Peak from Jenkins Gap via Appalachian Trail,Shenandoah National Park,Huntly,Virginia,United States,"{'lat': 38.80698, 'lng': -78.18111}",8.5354,5310.822,231.9528,3,out and back,1,4,45,"['dogs-leash', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10002017,Big Devil Stairs Trail,Shenandoah National Park,Bentonville,Virginia,United States,"{'lat': 38.76778, 'lng': -78.2336}",8.5304,9816.974,495.9096,3,out and back,,3.5,43,"['dogs-leash', 'forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
10277784,Lewis Falls via Lewis Spring,Shenandoah National Park,Stanley,Virginia,United States,"{'lat': 38.51697, 'lng': -78.442}",8.5036,2896.812,194.7672,1,out and back,,4,51,"['dogs-leash', 'forest', 'kids', 'views']","['hiking', 'nature-trips', 'trail-running', 'walking']",i
10029302,Skyline Drive: Thornton Gap to Gooney Overlook,Shenandoah National Park,Front Royal,Virginia,United States,"{'lat': 38.6625, 'lng': -78.32071}",8.3896,42164.708,710.7936,1,point to point,2,5,26,"['dogs-leash', 'forest', 'historic-site', 'river', 'views', 'wildlife']","['road-biking', 'scenic-driving']",i
10038873,Tuscarora-Overall Run Trail,Shenandoah National Park,Rileyville,Virginia,United States,"{'lat': 38.75957, 'lng': -78.29664}",8.3685,11909.116,663.8544,5,out and back,1,4.5,27,"['dogs-leash', 'river', 'views', 'waterfall']",['hiking'],i
10004187,White Rocks Trail,Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.62958, 'lng': -78.25163}",8.2213,9656.04,580.9488,3,out and back,2,4,11,"['dogs-leash', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10037831,Story of the Forest Trail,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.51877, 'lng': -78.43605}",8.0974,2896.812,52.7304,1,loop,2,3.5,50,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",i
10000644,"Hazel Mountain, Sam's Ridge, White Rocks Loop",Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.6383, 'lng': -78.31369}",8.0904,16898.07,752.856,5,loop,1,4,24,"['cave', 'dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wildlife']","['hiking', 'nature-trips']",i
10257942,Rose River Trail to Lewis Falls Trail and Appalachian Trail,Shenandoah National Park,Stanley,Virginia,United States,"{'lat': 38.53095, 'lng': -78.43987}",8.0756,12070.05,648.9192,3,loop,2,4.5,24,"['dogs-no', 'forest', 'waterfall', 'wildlife']",['hiking'],i
10014068,Mill Prong Trail,Shenandoah National Park,Madison,Virginia,United States,"{'lat': 38.50014, 'lng': -78.44584}",8.057,5954.558,229.8192,3,out and back,2,4.5,29,"['dogs-leash', 'forest', 'river', 'waterfall', 'wild-flowers']","['hiking', 'trail-running']",i
10035241,Appalachian Trail: Hogback Overlook to Jenkins Gap,Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.75065, 'lng': -78.2946}",8.0252,11587.248,389.8392,3,loop,2,4.5,36,"['dogs-leash', 'river', 'views', 'wildlife']",['hiking'],i
10038867,Blackrock Trail,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.52959, 'lng': -78.43958}",7.583,965.604,26.8224,1,out and back,2,3.5,47,"['dogs-leash', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
10029303,Mount Marshall via the Appalacian Trail,Shenandoah National Park,Huntly,Virginia,United States,"{'lat': 38.80704, 'lng': -78.18131}",7.5776,15610.598,537.972,3,out and back,2,4,25,"['dogs-leash', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10264709,Rocky Mount and Gap Run Trails,Shenandoah National Park,Elkton,Virginia,United States,"{'lat': 38.29919, 'lng': -78.64664}",7.4067,14805.928,787.908,3,loop,1,3.5,22,"['dogs-leash', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10290360,"Big Run, Doyles River, and Frazier Loop",Shenandoah National Park,Elkton,Virginia,United States,"{'lat': 38.26396, 'lng': -78.65992}",7.3444,27036.912,1234.7448,3,loop,,4.5,11,"['dogs-leash', 'forest']","['backpacking', 'camping', 'hiking']",i
10021109,Appalachian Trail: Rockfish Gap to Chester Gap,Shenandoah National Park,Afton,Virginia,United States,"{'lat': 38.03422, 'lng': -78.85888}",7.1761,160612.132,6747.9672,5,point to point,1,5,5,"['dogs', 'forest', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running']",i
10033683,Jones Mountain Trail to Cat Knob and Bear Church Rock,Shenandoah National Park,Stanardsville,Virginia,United States,"{'lat': 38.46838, 'lng': -78.45722}",7.17,17863.674,908.9136,3,out and back,2,4,20,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10033684,Skyline Drive: Waynesboro to Front Royal,Shenandoah National Park,Afton,Virginia,United States,"{'lat': 38.03281, 'lng': -78.859}",7.1527,168497.898,3669.792,3,point to point,2,4.5,16,"['dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'scenic-driving']",i
10257350,Wolf Trap Loop Trail,Wolf Trap National Park for the Performing Arts,Vienna,Virginia,United States,"{'lat': 38.93672, 'lng': -77.26292}",7.1119,2896.812,43.8912,1,loop,1,4.5,43,"['dogs-leash', 'forest', 'kids', 'river']","['hiking', 'nature-trips', 'walking']",i
10267145,Jarman to Turk's Mountain Loop,Shenandoah National Park,Greenwood,Virginia,United States,"{'lat': 38.09769, 'lng': -78.78084}",7.0815,15449.664,704.6976,3,loop,2,4.5,24,"['dogs-leash', 'forest', 'views', 'waterfall']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10030392,Appalachian Trail: Sloan Creek to Jenkins Gap,Shenandoah National Park,Front Royal,Virginia,United States,"{'lat': 38.87779, 'lng': -78.15073}",7.0779,23496.364,1052.7792,5,out and back,2,4,20,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i
10111738,"Elkwallow, Mathews Arm, and Knob Mountain Cutoff Trail",Shenandoah National Park,Rileyville,Virginia,United States,"{'lat': 38.7598, 'lng': -78.29722}",7.054,9012.304,313.944,3,loop,2,4,20,"['dogs', 'forest', 'views', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips']",i
10263869,Appalachian Trail: Shenandoah National Park,Shenandoah National Park,Waynesboro,Virginia,United States,"{'lat': 38.03431, 'lng': -78.85878}",7.033,206478.322,8115.9096,5,point to point,2,4.5,7,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i
10038876,Appalachian Trail: Compton Gap to Jenkins Gap,Shenandoah National Park,Huntly,Virginia,United States,"{'lat': 38.82346, 'lng': -78.17039}",6.9125,8046.7,381.9144,1,out and back,2,4,16,"['dogs-leash', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i
10273269,Corbin Cabin and Nicholson Hollow Loop via Appalachian Trail and Indian Run Trail,Shenandoah National Park,Luray,Virginia,United States,"{'lat': 38.61578, 'lng': -78.35072}",6.8053,27197.846,1013.7648,5,loop,1,4.5,7,"['dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
10427645,Passamaquoddy Trail,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.60566, 'lng': -78.36637}",6.753,4023.35,192.9384,1,out and back,2,4.5,30,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10004604,Hazel River Trail,Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.63783, 'lng': -78.31406}",6.6518,19473.014,851.916,3,out and back,1,4,14,"['beach', 'dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10008454,Piney Branch Trail,Shenandoah National Park,Rileyville,Virginia,United States,"{'lat': 38.74966, 'lng': -78.29423}",6.5731,13679.39,500.7864,3,out and back,,4,27,"['beach', 'dogs-leash', 'waterfall', 'wildlife']",['hiking'],i
10272749,"Bluff Trail, Mount Marshall Trail, Appalachian Loop",Shenandoah National Park,Huntly,Virginia,United States,"{'lat': 38.80723, 'lng': -78.18088}",6.5555,21726.09,656.844,3,loop,2,4.5,19,"['dogs-leash', 'forest', 'views']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10013512,Saddleback Mountain and Appalachian Trail Loop,Shenandoah National Park,Elkton,Virginia,United States,"{'lat': 38.38114, 'lng': -78.51699}",6.522,6115.492,197.8152,1,loop,2,4,24,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i
10239500,Browns Gap,Shenandoah National Park,Port Republic,Virginia,United States,"{'lat': 38.25753, 'lng': -78.77153}",6.4628,7242.03,365.76,7,out and back,,3.5,19,['dogs-leash'],['hiking'],i
10273159,Rose River Trail to Story of the Forest Trail Loop,Shenandoah National Park,Stanley,Virginia,United States,"{'lat': 38.51872, 'lng': -78.43578}",6.384,10299.776,463.9056,3,loop,2,4.5,8,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'trail-running', 'walking']",i
10017463,Pocosin Trail,Shenandoah National Park,Stanardsville,Virginia,United States,"{'lat': 38.41381, 'lng': -78.4893}",6.3533,3379.614,129.8448,1,out and back,,3.5,31,"['dogs-leash', 'forest', 'kids', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",i
10020359,Skyline Drive: Front Royal to Waynesboro,Shenandoah National Park,Luray,Virginia,United States,"{'lat': 38.9067, 'lng': -78.20032}",6.2822,168658.832,3607.9176,5,point to point,,5,12,"['dogs-leash', 'forest', 'historic-site', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['road-biking', 'scenic-driving']",i
10278695,Lands Run Falls to Hickerson Hollow via Appalachian Trail,Shenandoah National Park,Front Royal,Virginia,United States,"{'lat': 38.86082, 'lng': -78.16839}",6.1598,14001.258,619.9632,3,loop,1,3.5,27,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i
10268543,Nicholson Hollow to Corbin Cabin,Shenandoah National Park,Etlan,Virginia,United States,"{'lat': 38.57087, 'lng': -78.28738}",6.1091,14484.06,393.8016,3,out and back,2,4.5,25,"['dogs-leash', 'forest', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10012190,Corbin Cabin Trail,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.61608, 'lng': -78.35073}",6.1023,4667.086,307.848,3,out and back,,4,29,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",i
10011350,Turk Branch Trail,Shenandoah National Park,Crozet,Virginia,United States,"{'lat': 38.12536, 'lng': -78.7864}",6.0435,3057.746,139.9032,1,out and back,1,4,16,"['dogs-leash', 'kids', 'views']","['hiking', 'nature-trips']",i
10298159,Hickerson Hollow Trail,Shenandoah National Park,Front Royal,Virginia,United States,"{'lat': 38.83428, 'lng': -78.18579}",5.8354,4506.152,198.7296,1,out and back,1,4,20,"['cave', 'dogs-leash', 'hot-springs', 'river', 'waterfall', 'wild-flowers']","['hiking', 'mountain-biking', 'trail-running']",i
10016764,Big Run Trail,Shenandoah National Park,Crozet,Virginia,United States,"{'lat': 38.25432, 'lng': -78.68287}",5.8037,14484.06,472.7448,3,out and back,1,4.5,8,"['dogs', 'forest', 'river', 'views']","['hiking', 'nature-trips', 'trail-running', 'walking']",i
10309153,Charlottesville Reservoir to Jarman Gap,Shenandoah National Park,Crozet,Virginia,United States,"{'lat': 38.13949, 'lng': -78.74988}",5.7976,12874.72,383.7432,1,out and back,2,4,18,"['dogs-leash', 'forest', 'river', 'waterfall']","['fishing', 'hiking', 'trail-running']",i
10291158,Austin Mountain and Furnace Mountain Loop,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.2404, 'lng': -78.71069}",5.7765,18024.608,1164.9456,5,loop,1,4.5,9,"['dogs-no', 'forest', 'views', 'wildlife']","['hiking', 'nature-trips']",i
10010535,Austin Mountain Trail,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.25761, 'lng': -78.77184}",5.759,12391.918,666.9024,3,out and back,2,5,4,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10002462,Brown Rocky Mountain Trail,Shenandoah National Park,Dyke,Virginia,United States,"{'lat': 38.29259, 'lng': -78.65797}",5.7161,14805.928,669.9504,3,out and back,2,4,18,['dogs-leash'],"['backpacking', 'camping', 'hiking', 'trail-running']",i
10263938,Catlett Mountain,Shenandoah National Park,Etlan,Virginia,United States,"{'lat': 38.57044, 'lng': -78.2863}",5.6983,17059.004,641.9088,5,loop,2,4.5,5,"['dogs-leash', 'river', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
10258908,Carson Mountain Fort Windham Rocks via Appalachian Trail,Shenandoah National Park,Huntly,Virginia,United States,"{'lat': 38.82363, 'lng': -78.17055}",5.6808,1287.472,35.9664,1,out and back,2,3.5,27,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10322354,North Marshall Mountain,Shenandoah National Park,Bentonville,Virginia,United States,"{'lat': 38.77507, 'lng': -78.2108}",5.4619,1770.274,82.9056,1,out and back,2,4,20,"['forest', 'views']","['hiking', 'nature-trips', 'walking']",i
10029295,Ivy Creek via Appalachian Trail,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.28487, 'lng': -78.65889}",5.3928,4345.218,258.7752,1,out and back,2,4,19,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10365525,Mill Prong to Rapidan Camp,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.49965, 'lng': -78.44582}",5.3847,5954.558,222.8088,3,out and back,2,4.5,22,['forest'],"['camping', 'hiking', 'walking']",i
10300803,Pocosin Hollow Loop,Shenandoah National Park,Shenandoah,Virginia,United States,"{'lat': 38.43945, 'lng': -78.47706}",5.2839,20921.42,857.7072,5,loop,1,4,9,"['dogs-leash', 'forest', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i
10032618,Skyline Drive: Thornton Gap to Swift Run Gap,Shenandoah National Park,Luray,Virginia,United States,"{'lat': 38.65984, 'lng': -78.32044}",5.2514,54395.692,1155.8016,1,point to point,,4.5,10,"['dogs-leash', 'forest', 'kids', 'views']","['nature-trips', 'road-biking', 'scenic-driving']",i
